region,year,sido,sigungu,cases,population,crude_rate,idarea
경기도부천시,2015,경기도,부천시,0,848987,0,29
경기도부천시,2016,경기도,부천시,1,851380,0.1174563649604172,29
경기도부천시,2017,경기도,부천시,1,850329,0.11760154010976928,29
경기도부천시,2018,경기도,부천시,1,843768,0.11851599017739474,29
경기도부천시,2019,경기도,부천시,0,829996,0,29
경기도부천시,2020,경기도,부천시,5,818383,0.6109608826185294,29
경기도부천시,2021,경기도,부천시,1,806067,0.12405916629759066,29
경기도부천시,2022,경기도,부천시,0,790128,0,29
경기도부천시,2023,경기도,부천시,0,779968,0,29
경기도부천시,2024,경기도,부천시,1,769918,0.12988396166864524,29
경기도성남시,2001,경기도,성남시,1,932780,0.10720641523188747,30
경기도성남시,2002,경기도,성남시,0,940974,0,30
경기도성남시,2003,경기도,성남시,0,962048,0,30
경기도성남시,2004,경기도,성남시,0,977166,0,30
경기도성남시,2005,경기도,성남시,2,983075,0.20344327747120006,30
경기도성남시,2006,경기도,성남시,1,964831,0.10364509432221809,30
경기도성남시,2007,경기도,성남시,0,953960,0,30
경기도성남시,2008,경기도,성남시,2,942447,0.21221352500458912,30
경기도성남시,2009,경기도,성남시,0,962726,0,30
경기도성남시,2010,경기도,성남시,1,980190,0.10202103673777532,30
경기도성남시,2011,경기도,성남시,0,979323,0,30
경기도성남시,2012,경기도,성남시,0,978615,0,30
경기도성남시,2013,경기도,성남시,1,979534,0.1020893608593474,30
경기도성남시,2014,경기도,성남시,0,974608,0,30
경기도성남시,2015,경기도,성남시,1,971424,0.10294166090193366,30
경기도성남시,2016,경기도,성남시,0,974580,0,30
경기도성남시,2017,경기도,성남시,0,967510,0,30
경기도성남시,2018,경기도,성남시,1,954347,0.10478368978998205,30
경기도성남시,2019,경기도,성남시,0,942724,0,30
경기도성남시,2020,경기도,성남시,0,940064,0,30
경기도성남시,2021,경기도,성남시,1,930948,0.10741738528897425,30
경기도성남시,2022,경기도,성남시,0,922518,0,30
경기도성남시,2023,경기도,성남시,0,919747,0,30
경기도성남시,2024,경기도,성남시,0,913009,0,30
경기도수원시,2001,경기도,수원시,0,974866,0,31
경기도수원시,2002,경기도,수원시,1,1019711,0.09806700133665323,31
경기도수원시,2003,경기도,수원시,0,1032944,0,31
경기도수원시,2004,경기도,수원시,0,1033829,0,31
경기도수원시,2005,경기도,수원시,0,1045587,0,31
경기도수원시,2006,경기도,수원시,1,1068906,0.09355359591956636,31
경기도수원시,2007,경기도,수원시,1,1067702,0.09365909214368803,31
경기도수원시,2008,경기도,수원시,0,1067425,0,31
경기도수원시,2009,경기도,수원시,1,1073149,0.09318370515184751,31
경기도수원시,2010,경기도,수원시,1,1077535,0.09280441006556632,31
경기도수원시,2011,경기도,수원시,0,1088489,0,31
경기도수원시,2012,경기도,수원시,0,1120258,0,31
경기도수원시,2013,경기도,수원시,1,1148157,0.087096102710692,31
경기도수원시,2014,경기도,수원시,2,1174228,0.17032467289146572,31
경기도수원시,2015,경기도,수원시,0,1184624,0,31
경기도수원시,2016,경기도,수원시,0,1194041,0,31
경기도수원시,2017,경기도,수원시,0,1202628,0,31
경기도수원시,2018,경기도,수원시,1,1201166,0.08325243971274578,31
경기도수원시,2019,경기도,수원시,2,1194465,0.16743897895710633,31
경기도수원시,2020,경기도,수원시,0,1186078,0,31
경기도수원시,2021,경기도,수원시,1,1183714,0.08447986591355681,31
경기도수원시,2022,경기도,수원시,0,1190964,0,31
경기도수원시,2023,경기도,수원시,0,1197257,0,31
경기도수원시,2024,경기도,수원시,0,1193005,0,31
경기도시흥시,2001,경기도,시흥시,0,337402,0,32
경기도시흥시,2002,경기도,시흥시,0,353860,0,32
경기도시흥시,2003,경기도,시흥시,0,368223,0,32
경기도시흥시,2004,경기도,시흥시,0,378613,0,32
경기도시흥시,2005,경기도,시흥시,0,387239,0,32
경기도시흥시,2006,경기도,시흥시,0,390477,0,32
경기도시흥시,2007,경기도,시흥시,0,390564,0,32
경기도시흥시,2008,경기도,시흥시,0,392756,0,32
경기도시흥시,2009,경기도,시흥시,0,397912,0,32
경기도시흥시,2010,경기도,시흥시,0,403797,0,32
경기도시흥시,2011,경기도,시흥시,0,401149,0,32
경기도시흥시,2012,경기도,시흥시,0,399485,0,32
